loan_id,borrower_id,borrower_name,original_principal,current_balance,interest_rate,origination_date,maturity_date,loan_term_months,payment_status,days_past_due,property_state,loan_purpose,property_type,credit_score,ltv_ratio,dti_ratio,document_status,last_updated_at,source_system,servicer_name
LN-000739,BR-001949,Siddharth Verma,132128.2,0.0,4.205,2024-12-17,2039-12-18,180,Paid Off,0,WA,CashOutRefi,Condo,699,0.548,0.4428,Complete,2026-07-25T09:00:00Z,OriginationCore,MeridianServicing
LN-000740,BR-002294,Tara Kulkarni,104959.1,0.0,10.478,2021-07-07,2046-07-08,300,Closed,0,NM,Refinance,SingleFamily,754,0.5949,0.4842,Complete,2026-08-25T09:00:00Z,OriginationCore,MeridianServicing
LN-000741,BR-000882,Tara Joshi,416205.53,253334.73,9.192,2020-11-25,2030-11-25,120,30-59 Days,51,MD,CashOutRefi,Condo,725,0.8391,0.3278,Complete,2026-08-01T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000742,BR-001468,Riya Reddy,783323.96,0.0,11.908,2022-11-17,2052-11-17,360,Closed,0,SC,Purchase,Townhouse,766,0.4887,0.2181,Missing,2026-08-23T09:00:00Z,OriginationCore,ServicerX
LN-000743,BR-000386,Nisha Menon,601995.96,362750.75,11.061,2026-01-28,2041-01-28,180,Current,0,NE,Construction,Townhouse,615,0.866,0.214,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-000744,BR-001439,Meera Verma,474729.55,344951.88,8.195,2023-07-31,2048-07-31,300,Current,0,ND,CashOutRefi,SingleFamily,805,0.7334,0.4937,Complete,2026-08-12T09:00:00Z,OriginationCore,MeridianServicing
LN-000745,BR-000020,Ishita Malhotra,51469.56,0.0,6.522,2024-07-07,2034-07-07,120,Closed,0,CA,Refinance,Condo,742,0.7415,0.2136,Complete,2026-08-26T09:00:00Z,OriginationCore,MeridianServicing
LN-000746,BR-000728,Kavya Kapoor,559760.56,527424.41,12.365,2024-09-02,2034-09-02,120,Current,0,AK,Purchase,SingleFamily,786,0.9138,0.4773,,2026-07-12T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000747,BR-001382,Tara Kulkarni,815196.01,664826.16,12.565,2024-07-12,2039-07-13,180,Current,191,DE,Purchase,MultiFamily,643,0.6011,0.2338,Pending,2026-07-18T09:00:00Z,OriginationCore,ServicerX
LN-000748,BR-000405,Kavya Nair,354573.2,0.0,10.63,2025-12-09,2050-12-10,300,Paid Off,0,ND,Construction,Condo,652,0.5762,0.3068,Complete,2026-07-27T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000749,BR-001317,Siddharth Banerjee,419868.0,235330.57,10.011,2021-11-15,2046-11-16,300,Current,0,NY,CashOutRefi,SingleFamily,715,0.8572,0.2158,Complete,2026-08-20T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000750,BR-001241,Nisha Bose,594792.56,466964.82,7.045,2024-06-17,2054-06-18,360,30-59 Days,47,AR,Construction,Condo,710,0.604,0.3947,Pending,2026-08-23T09:00:00Z,OriginationCore,ServicerX
LN-000751,BR-002029,Sneha Menon,808502.67,"1,25,000",10.365,2024-04-28,2049-04-29,300,30-59 Days,30,AZ,Construction,Condo,810,0.7792,0.4735,Complete,2026-08-13T09:00:00Z,OriginationCore,ServicerX
LN-000752,BR-001647,Arjun Kapoor,889022.67,634393.12,4.629,2024-06-02,2044-06-02,240,60-89 Days,67,SC,CashOutRefi,Townhouse,754,0.7138,0.4523,Complete,2026-07-04T09:00:00Z,OriginationCore,ServicerX
LN-000753,BR-000777,Dev Pillai,636739.07,466093.98,9.901,2021-10-25,2041-10-25,240,Current,0,AZ,Construction,Condo,749,0.7792,0.1747,Complete,2026-08-09T09:00:00Z,OriginationCore,ServicerX
LN-000754,BR-001632,Rohan Kulkarni,205854.78,198678.97,6.294,2025-08-29,2050-08-30,300,Current,0,CT,Purchase,Townhouse,790,0.8871,0.2207,Complete,2026-08-10T09:00:00Z,OriginationCore,MeridianServicing
LN-000755,BR-000937,Arjun Malhotra,490491.72,373107.59,5.122,2024-12-24,2039-12-25,180,Current,0,KS,Construction,MultiFamily,692,0.8061,0.3047,Complete,2026-08-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000756,BR-000626,Ishita Pillai,703266.83,400337.09,13.601,2024-04-14,2054-04-15,360,30-59 Days,41,NJ,Refinance,SingleFamily,680,0.609,0.4814,Complete,2026-08-26T09:00:00Z,OriginationCore,ServicerX
LN-000757,BR-000285,Karan Trivedi,335505.33,188264.2,9.078,2024-03-23,2039-03-24,180,30-59 Days,47,HI,Refinance,MultiFamily,594,0.4613,0.1728,Complete,2026-07-29T09:00:00Z,OriginationCore,ServicerX
LN-000758,BR-000958,Priya Malhotra,665467.46,377259.63,3.039,2024-07-02,2054-07-03,360,Current,0,MO,Purchase,Condo,775,0.7456,0.3473,Complete,2026-08-20T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000759,BR-000974,Dev Trivedi,290098.18,216951.47,5.875,2022-01-28,2047-01-29,300,Current,0,NM,Refinance,Townhouse,717,0.8837,0.2283,Complete,2026-07-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000760,BR-001769,Rohan Kapoor,899269.41,640238.78,3.489,2022-01-18,2037-01-18,180,Default,286,VA,Refinance,Townhouse,612,0.8621,0.2735,Pending,2026-08-25T09:00:00Z,OriginationCore,MeridianServicing
LN-000761,BR-001384,Ishita Malhotra,673431.9,485487.06,4.531,2021-03-29,2046-03-30,300,Current,0,KS,Refinance,Condo,725,0.507,0.4558,Complete,2026-08-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000762,BR-001258,Sneha Malhotra,515974.69,376461.1,4.625,2021-03-18,2041-03-18,240,30-59 Days,33,OH,Construction,MultiFamily,811,0.8581,0.4211,Complete,2026-07-16T09:00:00Z,OriginationCore,ServicerX
LN-000763,BR-001769,Vikram Gupta,337030.68,283188.9,3.274,2023-12-21,2038-12-21,180,Default,233,MO,Refinance,MultiFamily,770,0.7743,0.4192,Complete,2026-07-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000764,BR-001994,Ishita Trivedi,399596.27,372397.05,13.73,2024-09-18,2039-09-19,180,Current,0,UT,Purchase,SingleFamily,601,0.4118,0.4721,Pending,2026-08-18T09:00:00Z,OriginationCore,MeridianServicing
LN-000765,BR-001260,Meera Rao,841828.25,738432.46,10.167,2022-11-22,2032-11-21,120,Current,0,PA,Construction,Townhouse,666,0.787,0.2514,Complete,2026-08-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000766,BR-000649,Siddharth Kulkarni,188768.23,179424.55,10.23,2024-09-13,2039-09-14,180,Current,0,VT,Refinance,SingleFamily,749,0.92,0.4682,Complete,2026-07-31T09:00:00Z,OriginationCore,ServicerX
LN-000767,BR-001485,Tara Menon,451891.12,401071.79,9.577,2022-02-18,2037-02-18,180,Current,0,AK,Construction,MultiFamily,806,0.5869,0.1798,Complete,2026-07-20T09:00:00Z,OriginationCore,ServicerX
LN-000768,BR-000808,Ishita Joshi,625767.19,0.0,11.181,2023-01-15,2038-01-15,180,Paid Off,0,MN,Construction,SingleFamily,739,0.8901,0.2962,Complete,2026-08-19T09:00:00Z,OriginationCore,MeridianServicing
LN-000769,BR-002006,Ishita Mehta,884730.93,0.0,3.598,2023-04-07,2038-04-07,180,Paid Off,0,VT,CashOutRefi,MultiFamily,694,0.9479,0.2681,Complete,2026-08-25T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000770,BR-000044,Riya Sharma,332981.03,310903.59,6.481,2025-07-04,2050-07-05,300,Current,0,NM,Construction,Townhouse,589,0.7824,0.2446,Complete,2026-07-18T09:00:00Z,OriginationCore,MeridianServicing
LN-000771,BR-001072,Siddharth Bose,396115.78,382203.7,8.622,2021-08-24,2051-08-25,360,Current,0,CO,Construction,SingleFamily,786,0.7664,0.2615,Complete,2026-07-11T09:00:00Z,OriginationCore,ServicerX
LN-000772,BR-000267,Ananya Menon,735292.66,428486.24,12.217,2024-12-18,2034-12-18,120,Current,0,CA,Purchase,SingleFamily,768,0.8438,0.4546,Complete,2026-08-03T09:00:00Z,OriginationCore,ServicerX
LN-000773,BR-000500,Arjun Kapoor,586352.48,494044.62,5.294,2021-03-28,2051-03-29,360,Current,0,ID,Purchase,SingleFamily,580,0.6381,0.39,Complete,2026-07-18T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000774,BR-002029,Aman Mehta,322344.21,244807.34,8.396,2022-01-25,2032-01-25,120,Current,0,NH,Refinance,SingleFamily,600,0.4967,0.2192,Complete,2026-08-14T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000775,BR-001317,Karan Mehta,644971.97,376239.94,7.539,2024-04-13,2054-04-14,360,30-59 Days,56,PA,CashOutRefi,Townhouse,709,0.7523,0.2264,Complete,2026-08-15T09:00:00Z,OriginationCore,MeridianServicing
LN-000776,BR-001153,Vikram Nair,606615.84,0.0,3.709,2026-04-30,2041-04-30,180,Closed,0,MN,Purchase,Townhouse,600,0.7707,0.4645,Complete,2026-08-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000777,BR-000270,Riya Pillai,549917.83,0.0,11.362,2022-11-01,2032-10-31,120,Paid Off,0,NH,CashOutRefi,Townhouse,674,0.6748,0.4172,Complete,2026-08-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000778,BR-001891,Ishita Malhotra,549144.76,387297.4,8.332,2023-11-06,2038-11-06,180,Current,0,NH,Refinance,Condo,768,0.8128,0.2969,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-000779,BR-001780,Vikram Kapoor,891297.81,646854.07,9.819,2022-02-16,2042-02-16,240,Current,0,IN,Purchase,SingleFamily,680,0.6598,0.2448,Complete,2026-08-26T09:00:00Z,OriginationCore,MeridianServicing
LN-000780,BR-001138,Karan Bose,307993.81,0.0,8.595,2024-08-18,2049-08-19,300,Paid Off,0,NV,Construction,Condo,704,0.933,0.1709,Missing,2026-07-22T09:00:00Z,OriginationCore,ServicerX
LN-000781,BR-000887,Manav Banerjee,566645.0,440994.64,3.149,2021-01-22,2041-01-22,240,Current,0,SD,Refinance,MultiFamily,741,0.5708,0.3665,Complete,2026-07-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000782,BR-001514,Riya Banerjee,339932.65,289944.32,3.726,2023-03-31,2038-03-31,180,Current,0,MS,Construction,Condo,633,0.9195,0.3909,Pending,2026-08-18T09:00:00Z,OriginationCore,MeridianServicing
LN-000783,BR-000521,Ishita Menon,521746.39,362961.6,14.168,2023-04-05,2048-04-05,300,Current,0,VA,Refinance,Condo,705,0.7098,0.4617,Complete,2026-08-14T09:00:00Z,OriginationCore,ServicerX
LN-000784,BR-001090,Meera Gupta,580065.95,-19277.31,7.48,2024-09-28,2049-09-29,300,Current,0,WY,CashOutRefi,Condo,673,0.8663,0.1707,Complete,2026-07-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000785,BR-001118,Ishita Banerjee,352743.46,281216.35,14.331,2022-09-26,2032-09-25,120,Current,0,TN,Refinance,SingleFamily,655,0.8034,0.4074,Complete,2026-07-07T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000786,BR-001222,Divya Bose,722102.91,657242.24,4.657,2023-08-16,2043-08-16,240,Current,0,AK,Construction,SingleFamily,674,0.6557,0.4684,Complete,2026-08-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000787,BR-001868,Divya Bose,,331422.88,11.122,2024-08-24,2049-08-25,300,30-59 Days,44,ME,Refinance,Condo,662,0.9259,0.1934,Pending,2026-08-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000788,BR-001779,Ishita Malhotra,170489.92,-35570.18,5.047,2022-04-09,2047-04-10,300,90+ Days,168,WI,Purchase,MultiFamily,662,0.7111,0.349,Pending,2026-08-25T09:00:00Z,OriginationCore,ServicerX
LN-000789,BR-000670,Karan Nair,104296.22,64318.52,11.679,2020-11-01,2035-11-02,180,Current,0,MI,Purchase,Townhouse,667,0.813,0.3224,Complete,2026-07-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000790,BR-001838,Vikram Reddy,640398.62,377430.73,11.772,2021-12-19,2046-12-20,300,Current,0,IA,Refinance,SingleFamily,745,0.7759,0.1585,Complete,2026-08-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000791,BR-000564,Kavya Verma,86035.61,56127.3,6.714,2021-01-14,2036-01-15,180,Current,0,AK,CashOutRefi,Townhouse,586,0.7683,0.394,Complete,2026-08-17T09:00:00Z,OriginationCore,ServicerX
LN-000792,BR-000331,Riya Rao,227511.12,125847.1,8.855,2026-01-01,2041-01-01,180,Current,0,MT,Refinance,Condo,717,0.404,0.3697,Complete,2026-07-13T09:00:00Z,OriginationCore,MeridianServicing
LN-000793,BR-001050,Ishita Bose,484247.68,309287.93,6.761,2022-03-17,2052-03-17,360,Current,0,MT,Purchase,MultiFamily,695,0.4158,0.3612,Complete,2026-07-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000794,BR-000843,Sneha Menon,207107.23,187233.17,11.461,2024-02-10,2049-02-10,300,Current,0,VT,Refinance,MultiFamily,672,0.6551,0.3767,Complete,2026-07-10T09:00:00Z,OriginationCore,MeridianServicing
LN-000795,BR-001368,Sneha Banerjee,70240.65,64271.48,13.888,2020-09-03,2035-09-04,180,Current,0,WA,CashOutRefi,Townhouse,680,0.731,0.2078,Complete,2026-07-02T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000796,BR-000440,Priya Sharma,725752.7,698640.81,10.122,2023-03-17,2053-03-17,360,90+ Days,0,LA,Purchase,MultiFamily,693,0.6098,0.3488,Complete,2026-08-22T09:00:00Z,OriginationCore,ServicerX
LN-000797,BR-001528,Meera Pillai,598906.3,697835.97,7.801,2023-12-29,2043-12-29,240,Current,0,MD,Purchase,SingleFamily,657,0.478,0.3099,Pending,2026-07-10T09:00:00Z,OriginationCore,ServicerX
LN-000798,BR-000059,Rahul Nair,798246.98,0.0,11.335,2026-01-24,2036-01-24,120,Paid Off,0,PA,CashOutRefi,MultiFamily,585,0.7866,0.3179,Complete,2026-08-15T09:00:00Z,OriginationCore,ServicerX
LN-000799,BR-001908,Manav Mehta,387908.09,219692.1,14.188,2025-09-04,2040-09-04,180,Current,0,TX,Purchase,MultiFamily,761,0.5549,0.3177,Pending,2026-07-30T09:00:00Z,OriginationCore,ServicerX
LN-000800,BR-000181,Riya Sethi,249595.73,137491.65,9.428,2024-04-18,2044-04-18,240,Current,0,IA,Purchase,MultiFamily,673,0.4486,0.2786,Pending,2026-07-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000801,BR-001314,Aditya Sethi,-609811.14,483245.2,5.001,2022-03-22,2037-03-22,180,Current,0,MS,Construction,MultiFamily,776,0.5608,0.435,Complete,2026-08-17T09:00:00Z,OriginationCore,MeridianServicing
LN-000802,BR-001364,Aditya Gupta,356279.52,290348.87,8.184,2021-10-31,2051-11-01,360,Current,0,AZ,CashOutRefi,Condo,733,0.5879,0.3714,Complete,2026-08-18T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000803,BR-002054,Siddharth Iyer,750982.68,685132.83,8.975,2024-02-05,2039-02-05,180,Current,0,KY,Refinance,Condo,755,0.7904,0.2672,Complete,2026-08-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000804,BR-001672,Rahul Chauhan,494652.87,319739.37,10.365,2021-12-23,2041-12-23,240,60-89 Days,74,GA,Refinance,SingleFamily,808,0.8365,0.3266,Complete,2026-08-04T09:00:00Z,OriginationCore,ServicerX
LN-000805,BR-000396,Sneha Sharma,255558.35,233350.86,3.187,2022-12-20,2032-12-19,120,Current,0,DE,Refinance,Condo,791,0.8268,0.175,Complete,2026-07-23T09:00:00Z,OriginationCore,ServicerX
LN-000806,BR-001589,Aditya Bose,612347.29,497793.51,6.494,2022-05-25,2047-05-26,300,Current,0,SD,Purchase,Townhouse,588,0.675,0.273,Complete,2026-08-05T09:00:00Z,OriginationCore,MeridianServicing
LN-000807,BR-002009,Priya Malhotra,409296.42,383707.1,3.445,2025-04-22,2050-04-23,300,Current,0,WI,Purchase,Townhouse,644,0.6991,0.179,Complete,2026-07-14T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000808,BR-000141,Ishita Joshi,372873.45,304111.05,9.355,2021-04-22,2031-04-22,120,Current,0,IN,Construction,SingleFamily,582,0.7761,0.3577,Complete,2026-07-27T09:00:00Z,OriginationCore,ServicerX
LN-000809,BR-001590,Siddharth Iyer,108734.67,72948.58,5.912,2021-06-03,2051-06-04,360,Current,0,VT,Construction,Condo,810,0.6484,0.4487,Complete,2026-07-21T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000810,BR-001975,Dev Chauhan,143223.39,131542.77,3.065,2021-08-15,2019-06-25,240,Current,0,WY,Construction,SingleFamily,657,0.5005,0.269,Complete,2026-08-14T09:00:00Z,OriginationCore,MeridianServicing
LN-000811,BR-000416,Vikram Kapoor,737155.73,0.0,4.518,2021-06-02,2036-06-02,180,Paid Off,0,NH,Construction,MultiFamily,783,0.7844,0.1572,Complete,2026-08-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000812,BR-001730,Meera Nair,405830.9,301113.58,4.003,2025-03-19,2045-03-19,240,Current,0,NM,Construction,Condo,812,0.9103,0.1981,Complete,2026-07-13T09:00:00Z,OriginationCore,ServicerX
LN-000813,BR-002283,Divya Banerjee,614944.81,607853.88,3.768,2024-04-23,2054-04-24,360,Current,0,PA,Construction,SingleFamily,723,0.4219,0.2209,Complete,2026-08-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000814,BR-001090,Riya Desai,366079.78,203303.43,3.102,2026-04-13,2051-04-14,300,Current,0,MA,Refinance,Townhouse,785,0.5175,0.3824,Complete,2026-07-24T09:00:00Z,OriginationCore,ServicerX
LN-000815,BR-000291,Ananya Kapoor,379678.91,299269.46,12.865,2024-06-21,2034-06-21,120,Current,0,WI,Purchase,Townhouse,711,0.9444,0.1754,Complete,2026-07-06T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000816,BR-001769,Arjun Verma,846967.27,1041062.74,11.977,2022-05-08,2047-05-09,300,60-89 Days,60,IL,CashOutRefi,Townhouse,695,0.7335,0.4534,Complete,2026-07-09T09:00:00Z,OriginationCore,ServicerX
LN-000817,BR-000989,Aman Desai,805432.52,710705.02,6.308,2020-09-09,2045-09-10,300,Current,0,NV,Purchase,Townhouse,596,0.7089,0.3966,Complete,2026-08-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000818,BR-001244,Siddharth Trivedi,285781.02,238933.91,6.762,2022-04-06,2032-04-05,120,Current,0,NM,Construction,Townhouse,773,0.8791,0.391,Complete,2026-08-05T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000819,BR-002183,Kavya Trivedi,448928.89,343635.87,10.261,2024-11-12,2054-11-13,360,Current,0,SD,CashOutRefi,MultiFamily,803,0.5589,0.3297,Complete,2026-08-05T09:00:00Z,OriginationCore,MeridianServicing
LN-000820,BR-001686,Divya Pillai,346236.23,316225.68,9.874,2024-04-05,2039-04-06,180,Current,0,WY,Refinance,MultiFamily,628,0.7779,0.2765,Complete,2026-07-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000821,BR-001012,Sneha Trivedi,544486.67,473061.34,12.084,2021-03-20,2036-03-20,180,Current,0,ID,Construction,MultiFamily,642,0.6154,0.401,Pending,2026-08-08T09:00:00Z,OriginationCore,MeridianServicing
LN-000822,BR-002256,Nisha Sharma,174388.93,115291.26,3.765,2022-07-30,2052-07-30,360,Current,0,NY,Construction,MultiFamily,710,0.7121,0.2197,Complete,2026-08-02T09:00:00Z,OriginationCore,MeridianServicing
LN-000823,BR-000504,Aditya Iyer,454912.93,274110.38,3.472,2025-03-12,2050-03-13,300,Current,0,LA,Purchase,MultiFamily,612,0.8311,0.474,Complete,2026-08-15T09:00:00Z,OriginationCore,ServicerX
LN-000824,BR-001165,Manav Chauhan,58377.68,48145.15,5.651,2025-09-25,2035-09-25,120,Current,0,OK,CashOutRefi,Condo,618,0.4126,0.3544,Complete,2026-08-09T09:00:00Z,OriginationCore,ServicerX
LN-000825,BR-001105,Dev Reddy,510454.58,316774.91,4.1,2024-02-16,2049-02-16,300,Current,0,IA,Refinance,Townhouse,736,0.4911,0.2107,Complete,2026-07-21T09:00:00Z,OriginationCore,ServicerX
LN-000826,BR-001584,Tara Bose,620487.36,576304.88,5.67,2023-09-23,2033-09-22,120,Current,0,NE,Construction,Townhouse,618,0.8065,0.2846,Complete,2026-07-03T09:00:00Z,OriginationCore,MeridianServicing
LN-000827,BR-001403,Ishita Sharma,224359.45,166503.01,8.739,2023-05-12,2033-05-11,120,Current,0,NH,Refinance,MultiFamily,616,0.7869,0.3603,Complete,2026-07-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000828,BR-001191,Karan Malhotra,226061.27,164627.99,9.905,2021-11-16,2036-11-16,180,Current,0,AK,Refinance,SingleFamily,695,0.7922,0.1577,Complete,2026-08-11T09:00:00Z,OriginationCore,MeridianServicing
LN-000829,BR-001792,Divya Rao,467313.85,443968.13,5.628,2026-03-06,2051-03-07,300,30-59 Days,41,KY,Construction,Condo,623,0.5205,0.3549,Complete,2026-08-21T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000830,BR-000651,Meera Trivedi,882287.27,780570.58,10.996,2025-12-31,2040-12-31,180,Current,0,KY,Purchase,MultiFamily,695,0.482,0.1996,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-000831,BR-000214,Riya Mehta,314858.59,205287.45,6.315,2021-10-24,2036-10-24,180,Current,0,NV,Refinance,Condo,584,0.8443,0.2184,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-000832,BR-002267,Aditya Mehta,744696.3,450258.58,4.756,2023-05-22,2033-05-21,120,Current,0,KS,Purchase,MultiFamily,798,0.4945,0.2453,Pending,2026-07-28T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000833,BR-000542,Karan Trivedi,384734.82,291009.35,12.594,2025-10-08,2055-10-09,360,Default,0,NJ,Refinance,Townhouse,624,0.7906,0.3997,Complete,2026-07-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000834,BR-002007,Nisha Kulkarni,885427.85,598876.04,9.227,2025-08-27,2035-08-27,120,Current,0,ND,Construction,MultiFamily,781,0.733,0.4014,Complete,2026-07-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000835,BR-000848,Meera Trivedi,191861.2,116180.69,14.439,2021-11-01,2051-11-02,360,90+ Days,128,DE,Construction,Townhouse,676,0.5647,0.1584,Complete,2026-08-24T09:00:00Z,OriginationCore,ServicerX
LN-000836,BR-000573,Rohan Malhotra,708811.25,530172.24,5.812,2021-07-10,2036-07-10,180,30-59 Days,30,IA,Construction,MultiFamily,704,0.6196,0.3995,Complete,2026-07-20T09:00:00Z,OriginationCore,ServicerX
LN-000837,BR-000415,Rohan Rao,403430.02,390116.5,3.611,2024-12-10,2049-12-11,300,Current,0,MO,Construction,SingleFamily,733,0.5617,0.4374,Complete,2026-07-17T09:00:00Z,OriginationCore,ServicerX
LN-000838,BR-000046,Rahul Kapoor,349610.07,334113.09,11.56,2025-08-24,2050-08-25,300,Current,0,AR,Purchase,Condo,741,0.6866,0.1584,Complete,2026-08-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000839,BR-002399,Rahul Gupta,578506.77,331139.12,11.723,2022-07-07,2047-07-08,300,Current,0,WI,Purchase,SingleFamily,619,0.9131,0.2823,Complete,2026-07-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000840,BR-001573,Divya Malhotra,170879.56,0.0,5.533,2024-10-16,2044-10-16,240,Paid Off,0,MD,Purchase,Condo,629,0.6301,0.2178,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-000841,BR-000154,Divya Banerjee,891862.35,879422.35,12.051,2023-07-18,2048-07-18,300,Current,0,NJ,Refinance,Townhouse,609,0.444,0.3109,Pending,2026-08-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000842,BR-001355,Ishita Desai,862318.16,686207.08,4.789,2021-02-23,2041-02-23,240,Current,0,RI,Refinance,Condo,788,0.4122,0.3192,Complete,2026-07-05T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000843,BR-001231,Divya Reddy,876846.97,0.0,12.477,2020-10-23,2040-10-23,240,Closed,0,IA,Refinance,Townhouse,811,0.4843,0.1845,Complete,2026-08-23T09:00:00Z,OriginationCore,MeridianServicing
LN-000844,BR-001971,Meera Verma,406397.8,238025.91,13.65,2021-12-03,2046-12-04,300,Current,0,NV,Construction,Townhouse,619,0.6278,0.4924,Complete,2026-08-16T09:00:00Z,OriginationCore,MeridianServicing
LN-000845,BR-000877,Nisha Sethi,250329.97,191857.58,12.769,2022-12-14,2032-12-13,120,Default,254,KS,Refinance,MultiFamily,620,0.7289,0.3577,Pending,2026-08-01T09:00:00Z,OriginationCore,ServicerX
LN-000846,BR-000379,Ananya Iyer,726765.15,572518.69,3.024,2025-06-25,2035-06-25,120,Current,0,AZ,Refinance,MultiFamily,795,0.6017,0.39,Pending,2026-07-26T09:00:00Z,OriginationCore,MeridianServicing
LN-000847,BR-002388,Meera Iyer,84365.36,58656.06,10.065,2025-06-04,2055-06-05,360,Default,391,IL,Refinance,Townhouse,790,0.9464,0.1876,Complete,2026-08-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000848,BR-001065,Vikram Desai,757031.88,437999.5,4.105,2025-08-08,2055-08-09,360,Current,0,VT,CashOutRefi,SingleFamily,680,0.8687,0.3828,Complete,2026-07-19T09:00:00Z,OriginationCore,MeridianServicing
